Rowid,Number_of_axles,Tollplaza_id,Tollplaza_code
6041,2,4978,PCF0B5E85
6042,2,4144,PCAC7E4C1
6043,2,4929,PC9E503B6
6044,2,4177,PC9194382
6045,2,4459,PCD9CAD56
6046,2,4472,PC303DD56
6047,2,4701,PCD5F2808
6048,4,4435,PC3E78C17
6049,4,4985,PCCA71D2C
6050,2,4454,PC94C0945
6051,2,4098,PC89C0554
6052,2,4511,PCFBEFA9E
6053,2,4828,PCF712D1A
6054,2,4376,PCA283923
6055,2,4661,PC1585DF2
6056,2,4045,PCE952492
6057,2,4863,PCA8F9E50
6058,2,4667,PCD540B2F
6059,2,4860,PCF4A2DA9
6060,2,4517,PC9AF321D
6061,2,4977,PCB077F18
6062,2,4994,PC09C5F59
6063,2,4264,PC9DFEBB0
6064,2,4171,PC36C9AE8
6065,2,4319,PCAD79413
6066,4,4213,PCDD316EB
6067,2,4437,PCBE6CB59
6068,2,4057,PC4B0DCD2
6069,2,4079,PCF1366ED
6070,2,4603,PC485BE5B
6071,2,4539,PC684859B
6072,2,4214,PC538125F
6073,4,4926,PCCBCFEDE
6074,2,4768,PC7BEFC3B
6075,4,4146,PCF91266E
6076,2,4925,PCE5E04A2
6077,2,4633,PC974552B
6078,4,4771,PC71FE98A
6079,2,4097,PCB1B5BEC
6080,2,4328,PC3777B8E
6081,2,4114,PC4CD2B81
6082,2,4572,PCC9756B2
6083,4,4763,PCC62D342
6084,2,4834,PCB228987
6085,2,4914,PC2F353E1
6086,2,4731,PCFFC2992
6087,4,4389,PC7688C61
6088,2,4462,PCE29AA1A
6089,4,4127,PCA2D76A5
6090,2,4549,PC2F1A066
6091,2,4803,PC2BBEEDC
6092,2,4094,PC53A52CB
6093,2,4886,PC4D892D7
6094,4,4961,PC92C5115
6095,4,4448,PC19F3DBB
6096,2,4861,PC670F1AC
6097,2,4630,PCA26D872
6098,4,4096,PCFA4F864
6099,2,4747,PC5E524A1
6100,2,4995,PCBE6ABE5
6101,2,4057,PC4B0DCD2
6102,4,4726,PCF6540C0
6103,2,4640,PCC993FB3
6104,4,4230,PC19CE0DB
6105,2,4592,PC627AA14
6106,2,4171,PC36C9AE8
6107,2,4519,PC92A6471
6108,4,4943,PC0A5DC1F
6109,2,4604,PC0553E32
6110,2,4447,PC6B030C6
6111,2,4817,PCFF02057
6112,2,4491,PCA52F720
6113,2,4849,PCF764517
6114,2,4825,PC8B8C482
6115,2,4559,PC93AAEC9
6116,2,4800,PCA4DF48A
6117,2,4201,PC0E22DEA
6118,2,4923,PC8A7A22A
6119,4,4127,PCA2D76A5
6120,2,4585,PCF3AE602
6121,2,4758,PCCE12794
6122,2,4015,PC524833E
6123,2,4859,PC685B3B1
6124,4,4200,PCBA86754
6125,2,4063,PC7667A3E
6126,2,4832,PC34ECAB5
6127,2,4176,PC11E9595
6128,2,4169,PC2890582
6129,2,4162,PC51A39A7
6130,2,4594,PC59414DA
6131,2,4491,PCA52F720
6132,2,4632,PCC1FFE5B
6133,2,4049,PC4779D38
6134,2,4669,PC36675CE
6135,2,4870,PC65485BB
6136,2,4415,PC5E202FC
6137,4,4456,PC8DFF744
6138,2,4888,PC46C55B4
6139,4,4116,PCCA836C9
6140,2,4786,PCB7F1F8A
6141,2,4907,PCCEEF65A
6142,2,4667,PCD540B2F
6143,2,4329,PCF9CCB5A
6144,2,4797,PCE2D63A7
6145,4,4962,PCF858E11
6146,2,4254,PC0C0EE22
6147,2,4909,PCDED6F20
6148,2,4465,PCA227C6B
6149,2,4966,PC4E6422C
6150,2,4166,PCE450C55
6151,4,4926,PCCBCFEDE
6152,2,4160,PC6DC0ACF
6153,2,4891,PC57036DA
6154,4,4890,PCAFC8A56
6155,4,4884,PC3FB1BB6
6156,2,4516,PCF7F25B7
6157,2,4533,PC8DA1D3B
6158,4,4277,PC010D2A9
6159,2,4160,PC6DC0ACF
6160,2,4903,PCC3BCE65
6161,2,4319,PCAD79413
6162,2,4230,PC19CE0DB
6163,4,4748,PCF2ECD29
6164,2,4898,PC0AE9E1B
6165,2,4637,PCE9C770E
6166,2,4137,PC4FA703F
6167,2,4237,PC51D1059
6168,2,4331,PC47300D9
6169,2,4507,PC11DCA73
6170,2,4215,PC4C76F48
6171,2,4226,PCDC5C9E2
6172,2,4271,PC28E44E2
6173,4,4530,PCA33A9A8
6174,2,4010,PC3A7AACB
6175,4,4079,PCF1366ED
6176,4,4154,PC2C2EF9E
6177,2,4241,PC7241796
6178,2,4339,PCDE1D204
6179,2,4121,PCEC57A8E
6180,4,4559,PC93AAEC9
6181,2,4421,PCED2DB6F
6182,2,4043,PC134F258
6183,2,4456,PC8DFF744
6184,2,4528,PC1269226
6185,2,4522,PC0A326BE
6186,4,4871,PC397AFA3
6187,2,4983,PCC3E4ADA
6188,2,4731,PCFFC2992
6189,2,4110,PCF891CEB
6190,2,4314,PC7E9E8F3
6191,4,4730,PC7DC0964
6192,4,4131,PC4C9B108
6193,2,4711,PC340B4DE
6194,2,4682,PCBB02F92
6195,2,4338,PC6203962
6196,4,4126,PC74CE451
6197,4,4256,PC9DD0BBD
6198,2,4644,PC411FDC0
6199,2,4729,PC5170BF4
6200,2,4633,PC974552B
6201,2,4680,PCC422F4D
6202,2,4815,PC19C02F1
6203,2,4855,PC03C5C15
6204,2,4625,PC186BCA8
6205,2,4329,PCF9CCB5A
6206,2,4801,PC119E3A6
6207,2,4509,PCA2E8463
6208,2,4404,PCE03E8B1
6209,2,4890,PCAFC8A56
6210,2,4512,PC4B1BAF3
6211,2,4112,PCEA652A8
6212,2,4982,PC384779E
6213,4,4689,PC89C35AD
6214,2,4104,PC0A63844
6215,2,4216,PC53B475D
6216,2,4603,PC485BE5B
6217,2,4971,PC0BD172F
6218,2,4398,PCE60D320
6219,2,4278,PC4847214
6220,4,4184,PC43A5E42
6221,2,4398,PCE60D320
6222,4,4522,PC0A326BE
6223,2,4939,PCF263A5E
6224,2,4194,PC96AD1EB
6225,4,4481,PC30AAE76
6226,2,4350,PCEDD7E85
6227,2,4079,PCF1366ED
6228,2,4656,PC63844BC
6229,2,4072,PC69F3F14
6230,2,4203,PC5295A46
6231,2,4520,PC8140983
6232,4,4687,PC52E7369
6233,4,4546,PCEF3EBBC
6234,2,4961,PC92C5115
6235,2,4291,PCD411AEF
6236,2,4977,PCB077F18
6237,2,4330,PCBD023A3
6238,2,4172,PC1A43FB7
6239,4,4623,PCAA67227
6240,2,4192,PC74F6341
6241,2,4846,PCBABD060
6242,2,4644,PC411FDC0
6243,2,4609,PC1551C8E
6244,2,4429,PC65E7991
6245,2,4225,PCC1ED0C5
6246,2,4938,PC6C57ED3
6247,2,4073,PCA3797CA
6248,2,4865,PCCACA741
6249,2,4827,PC7D68CD9
6250,2,4561,PCCE9B069
6251,2,4086,PC23E470D
6252,2,4468,PC040ADB3
6253,4,4221,PC90AAFDA
6254,2,4471,PC7E4F42A
6255,4,5004,PC2111CF9
6256,2,4450,PC0B2B03E
6257,2,4176,PC11E9595
6258,4,4321,PC591BDF7
6259,4,4135,PCC943ECD
6260,4,4337,PCCF6A454
6261,2,4618,PC8F4AF85
6262,4,4680,PCC422F4D
6263,2,4527,PC59A0CB2
6264,4,4348,PCD66314D
6265,4,4007,PCDF9F773
6266,2,4739,PC07289CF
6267,2,4259,PCBB65EF4
6268,2,4142,PC7ACFF7C
6269,2,4161,PCF8F6133
6270,2,4730,PC7DC0964
6271,2,4146,PCF91266E
6272,4,4044,PC3546931
6273,2,4630,PCA26D872
6274,2,4341,PC1E10EC3
6275,4,4471,PC7E4F42A
6276,4,4571,PC2308E9E
6277,4,4730,PC7DC0964
6278,2,4545,PC419B1CB
6279,2,4232,PC4156AD5
6280,2,4675,PCE49911B
6281,2,4336,PCD30AB50
6282,2,4224,PCD83983A
6283,2,4957,PC8DFFE65
6284,2,4245,PC6594AD4
6285,2,4579,PC926F0A9
6286,2,4554,PC23BA77A
6287,2,4420,PCFDB2950
6288,2,4511,PCFBEFA9E
6289,2,4687,PC52E7369
6290,2,5008,PC48D61BB
6291,2,4251,PCB30E45F
6292,2,4773,PCE62BBA9
6293,2,4301,PC540E129
6294,2,4061,PC3A63A79
6295,2,4212,PC422A6D1
6296,2,4004,PCB278A8B
6297,2,4563,PCA214501
6298,4,4045,PCE952492
6299,4,4282,PCCE002E5
6300,2,4064,PC0B32B5B
6301,2,4136,PCA579A65
6302,2,4909,PCDED6F20
6303,2,4697,PCFDB2BA6
6304,2,4884,PC3FB1BB6
6305,2,4401,PC0606D6A
6306,4,4955,PCE36723C
6307,2,4876,PCDFCFF53
6308,2,4401,PC0606D6A
6309,2,4397,PCB070250
6310,2,4246,PC95F5F6B
6311,2,4020,PC2265FB3
6312,2,4668,PCBB055C6
6313,2,4636,PCDECFC74
6314,2,4243,PCC4F7DCE
6315,2,4737,PCED7EAFE
6316,2,4012,PCEF5C190
6317,2,4062,PCDA37101
6318,2,4378,PC074E6A8
6319,4,4552,PC05BD3DF
6320,2,4251,PCB30E45F
6321,4,4935,PC327D635
6322,2,4253,PC82A16E6
6323,2,4119,PC9EBEDB5
6324,4,4510,PC652EEF2
6325,2,4218,PC8DF4919
6326,2,4834,PCB228987
6327,4,4969,PCBBB9730
6328,2,4066,PC883FCA9
6329,2,4864,PC259547F
6330,2,4823,PC89A3BCF
6331,2,4091,PC2E099B4
6332,2,4553,PC1D57D7F
6333,2,4274,PC88EA64E
6334,4,4630,PCA26D872
6335,2,4070,PCEECA8B2
6336,2,4510,PC652EEF2
6337,4,4869,PCF775FA6
6338,4,4844,PCC48E3A8
6339,2,4883,PCB325DCD
6340,4,4628,PC34C1DCB
6341,2,4410,PC6EFC03B
6342,2,4907,PCCEEF65A
6343,2,4348,PCD66314D
6344,2,4642,PC17D596F
6345,2,4960,PC6A1BCA4
6346,2,4822,PCD1EB220
6347,4,4694,PCBCF42C2
6348,4,4854,PCB6F1968
6349,4,4863,PCA8F9E50
6350,2,4514,PC374C341
6351,2,4079,PCF1366ED
6352,4,4392,PCAF6E464
6353,2,4919,PC7A3A5CF
6354,2,4393,PC93CE517
6355,2,4694,PCBCF42C2
6356,2,4006,PCD8D05D7
6357,2,4801,PC119E3A6
6358,2,4320,PC40C93B0
6359,2,4721,PCE937423
6360,2,4056,PC9FBBA67
6361,4,4355,PC0EF761B
6362,2,4292,PCF733A7C
6363,2,4133,PC30FC453
6364,2,4998,PCD9C5406
6365,2,4321,PC591BDF7
6366,2,4499,PC1EEDA04
6367,2,4058,PC3415EA4
6368,2,4073,PCA3797CA
6369,2,4744,PC78EF0B5
6370,2,4078,PC8473A64
6371,2,4670,PC2BE6D87
6372,2,4512,PC4B1BAF3
6373,2,4454,PC94C0945
6374,4,4088,PC14008D5
6375,2,4099,PC97F19B1
6376,2,4086,PC23E470D
6377,2,4631,PCFFF6463
6378,2,4222,PC15EC378
6379,2,4960,PC6A1BCA4
6380,2,5008,PC48D61BB
6381,2,4110,PCF891CEB
6382,2,4245,PC6594AD4
6383,2,4476,PC439FA2D
6384,2,4439,PC845CEA6
6385,2,4012,PCEF5C190
6386,2,4880,PC5A27CDE
6387,4,4585,PCF3AE602
6388,2,4722,PC035B71E
6389,4,4912,PC526B1EC
6390,2,4454,PC94C0945
6391,2,4930,PC22F748B
6392,2,4463,PCAB21FC5
6393,2,4043,PC134F258
6394,2,4368,PC909A324
6395,2,4019,PC63FF017
6396,2,4466,PC6E93A05
6397,2,4584,PC1085B78
6398,2,5010,PC028872C
6399,4,4765,PC795A0A3
6400,2,4883,PCB325DCD
6401,4,4436,PC0CF9451
6402,2,4414,PC40BD0F3
6403,4,4629,PCC5E1C04
6404,4,4169,PC2890582
6405,2,4664,PC52D063A
6406,2,4009,PCF984421
6407,2,4780,PC0A717C4
6408,2,4622,PCF31BD97
6409,2,4344,PC417B8DF
6410,2,4927,PC2D22627
6411,2,4353,PC79BCF60
6412,2,4622,PCF31BD97
6413,4,4435,PC3E78C17
6414,2,4818,PCF243BF3
6415,2,4974,PCDEB8E32
6416,4,4028,PCE75C5C8
6417,2,4036,PCE6CC50C
6418,2,4755,PC628DCED
6419,2,4974,PCDEB8E32
6420,2,5004,PC2111CF9
6421,2,4906,PC3D58C5E
6422,2,4944,PC41EEC34
6423,2,4141,PC13CB69B
6424,2,4371,PC7E22FD8
6425,2,4352,PC99B9343
6426,2,4505,PCEF64195
6427,2,4948,PCBA2D075
6428,4,4781,PC0D83A1E
6429,2,4952,PC64CF233
6430,4,4709,PCC8C7059
6431,2,4110,PCF891CEB
6432,2,4851,PC0954183
6433,2,4926,PCCBCFEDE
6434,2,4293,PC2A27502
6435,2,4128,PCC0E7E2A
6436,4,4644,PC411FDC0
6437,2,4005,PCB3DF742
6438,2,4436,PC0CF9451
6439,4,4816,PCB500A9F
6440,2,4452,PC8C7C5D7
6441,2,4007,PCDF9F773
6442,4,4933,PC419F41D
6443,2,4916,PC62AF885
6444,2,4170,PC8CA1B15
6445,2,4845,PCEEC0DB3
6446,2,4816,PCB500A9F
6447,2,4668,PCBB055C6
6448,4,4260,PC1A4796C
6449,2,4265,PC5B2AFFA
6450,2,4648,PC576AD85
6451,2,4394,PCD3A817A
6452,2,4230,PC19CE0DB
6453,2,4926,PCCBCFEDE
6454,2,4908,PC3D16FC5
6455,2,4377,PC4AC8EAD
6456,2,4525,PCF64B519
6457,4,4794,PC4E1366E
6458,2,4687,PC52E7369
6459,2,4168,PCBC064F8
6460,2,4126,PC74CE451
6461,2,4174,PC041D874
6462,2,4505,PCEF64195
6463,2,4194,PC96AD1EB
6464,2,4113,PC78D4122
6465,2,4493,PC124B4C0
6466,4,4162,PC51A39A7
6467,2,4527,PC59A0CB2
6468,2,4161,PCF8F6133
6469,2,4813,PCACF7982
6470,2,4907,PCCEEF65A
6471,2,4996,PC6A4F55F
6472,2,4481,PC30AAE76
6473,4,4617,PC7758F89
6474,4,4508,PC385C6E7
6475,4,4255,PCB7E7138
6476,2,4577,PC8FE0901
6477,2,4077,PCF40C389
6478,4,4680,PCC422F4D
6479,4,4925,PCE5E04A2
6480,4,4841,PCE45DE8D
6481,4,4414,PC40BD0F3
6482,2,4118,PCC1A733C
6483,2,4730,PC7DC0964
6484,2,4011,PC680DEC6
6485,2,4951,PCE9CE23F
6486,2,4506,PCB24B68E
6487,2,5007,PC869BDE8
6488,4,4991,PC5B5C16D
6489,2,4854,PCB6F1968
6490,2,4022,PCF135377
6491,4,4005,PCB3DF742
6492,2,4230,PC19CE0DB
6493,4,4646,PC3F8C42B
6494,2,4799,PCC3A370A
6495,2,4784,PCDB42B34
6496,4,4806,PC8A8EA51
6497,2,4459,PCD9CAD56
6498,2,4899,PC4967767
6499,2,4955,PCE36723C
6500,2,4048,PC1FE6483
6501,4,4621,PC9FB4E82
6502,2,4056,PC9FBBA67
6503,2,4617,PC7758F89
6504,2,4319,PCAD79413
6505,2,4831,PC0EC3E54
6506,2,4301,PC540E129
6507,2,4834,PCB228987
6508,2,4593,PC3863F6A
6509,2,4879,PCC90A061
6510,2,4730,PC7DC0964
6511,2,4949,PC86E9EB7
6512,2,4981,PC6B14C5D
6513,2,4456,PC8DFF744
6514,2,4529,PC3FAA264
6515,2,4923,PC8A7A22A
6516,2,4781,PC0D83A1E
6517,2,4488,PC19D06B0
6518,2,4827,PC7D68CD9
6519,2,4843,PC400DFFE
6520,4,4926,PCCBCFEDE
6521,4,4962,PCF858E11
6522,4,4033,PC783B5FC
6523,2,4696,PC35509AB
6524,4,4852,PC68969FB
6525,2,4842,PC16F5A24
6526,2,4340,PC3A6DBC9
6527,2,4454,PC94C0945
6528,4,4220,PC02FEF7D
6529,2,4651,PC12D9486
6530,2,4781,PC0D83A1E
6531,2,4418,PCF6EECB2
6532,2,4645,PC14FBE4A
6533,2,4217,PC6E8D0F9
6534,2,4625,PC186BCA8
6535,2,4452,PC8C7C5D7
6536,2,4282,PCCE002E5
6537,2,4636,PCDECFC74
6538,2,4351,PC4E572D8
6539,4,4517,PC9AF321D
6540,2,4283,PC953B572
6541,2,4068,PC55432DA
6542,2,4981,PC6B14C5D
6543,2,4475,PCCC0D001
6544,2,4538,PCDE5402C
6545,2,4487,PCA92F2BD
6546,4,4935,PC327D635
6547,2,4368,PC909A324
6548,2,4073,PCA3797CA
6549,2,4785,PC787D664
6550,2,4966,PC4E6422C
6551,2,4520,PC8140983
6552,2,4583,PC0567192
6553,4,4166,PCE450C55
6554,2,4732,PCD83DE25
6555,4,4666,PCE8CBA37
6556,4,4891,PC57036DA
6557,2,4289,PCF621E92
6558,4,4745,PC6397888
6559,4,4340,PC3A6DBC9
6560,4,4190,PCDFC1E11
6561,4,4546,PCEF3EBBC
6562,2,4264,PC9DFEBB0
6563,4,4380,PC905B5D4
6564,2,4509,PCA2E8463
6565,4,4694,PCBCF42C2
6566,4,4556,PC18C31F6
6567,2,4775,PCA50FB36
6568,2,4876,PCDFCFF53
6569,2,4348,PCD66314D
6570,2,4052,PC25E70B7
6571,2,4926,PCCBCFEDE
6572,4,4090,PC1EE951B
6573,2,4679,PC88494D0
6574,2,5000,PCFE7F7FE
6575,2,4028,PCE75C5C8
6576,4,4931,PC3D30AD0
6577,2,4195,PC308070B
6578,2,4376,PCA283923
6579,4,4446,PC7F1A5B9
6580,4,4156,PC6BCA05F
6581,2,4146,PCF91266E
6582,4,4853,PC214FB8E
6583,2,4171,PC36C9AE8
6584,2,4734,PCE4C5D8E
6585,2,4914,PC2F353E1
6586,4,4523,PC0005AC7
6587,2,4089,PC3CCA187
6588,2,4431,PC3A23C14
6589,2,4218,PC8DF4919
6590,4,4389,PC7688C61
6591,2,4918,PC8F8E598
6592,4,4891,PC57036DA
6593,2,4761,PCB206182
6594,2,4485,PC99A12E9
6595,2,4033,PC783B5FC
6596,2,4833,PC71A1452
6597,2,4875,PC40FC710
6598,2,4359,PCB27CFF1
6599,2,4200,PCBA86754
6600,2,4294,PC867796D
6601,2,4883,PCB325DCD
6602,2,4166,PCE450C55
6603,2,4241,PC7241796
6604,4,4893,PC3743587
6605,2,4160,PC6DC0ACF
6606,2,4832,PC34ECAB5
6607,2,4823,PC89A3BCF
6608,2,4592,PC627AA14
6609,2,4603,PC485BE5B
6610,2,4512,PC4B1BAF3
6611,4,4813,PCACF7982
6612,2,4518,PCC7B407A
6613,2,4504,PC461DCD3
6614,2,4944,PC41EEC34
6615,2,4342,PCE7F2748
6616,2,4872,PC5B45CE7
6617,2,4001,PC58105BF
6618,2,4620,PC43973F9
6619,2,4456,PC8DFF744
6620,4,4721,PCE937423
6621,2,4195,PC308070B
6622,4,4669,PC36675CE
6623,4,4705,PC174C464
6624,2,4638,PCB7AC8AA
6625,2,4204,PC5881E06
6626,2,4956,PCB7040B7
6627,2,4107,PC7607A5D
6628,2,4366,PC09D71DF
6629,4,4728,PC07BF95F
6630,4,4063,PC7667A3E
6631,2,4984,PCBABF130
6632,2,4210,PC5613FC5
6633,2,4179,PC5738A82
6634,2,4101,PCCC8F243
6635,2,5009,PC70886EC
6636,2,4664,PC52D063A
6637,2,4049,PC4779D38
6638,2,4596,PC6558A56
6639,4,4878,PC08F56A1
6640,2,4478,PCB02917E
6641,2,4127,PCA2D76A5
6642,2,4447,PC6B030C6
6643,2,4066,PC883FCA9
6644,2,4009,PCF984421
6645,4,4649,PCC3608EC
6646,4,4429,PC65E7991
6647,2,4245,PC6594AD4
6648,2,4438,PC665A28E
6649,4,4244,PC9F3C86B
6650,4,4211,PC0AB9251
6651,2,4802,PCBDD55F1
6652,2,4624,PCDF73A3C
6653,2,4755,PC628DCED
6654,2,4895,PC37F171A
6655,2,4186,PC922BA3E
6656,2,4210,PC5613FC5
6657,2,4469,PC120EEFD
6658,2,4890,PCAFC8A56
6659,2,4406,PC7A54E18
6660,2,4358,PC32FB72C
6661,2,4635,PC3C8B99E
6662,4,4712,PC94168A2
6663,2,4205,PC85DD257
6664,2,4826,PCE1DDBB4
6665,2,4742,PC05B8749
6666,2,4399,PCCA288FE
6667,2,4589,PC1477DC9
6668,2,4870,PC65485BB
6669,2,4225,PCC1ED0C5
6670,2,4968,PC251D4C1
6671,2,4874,PC9F481D4
6672,2,4855,PC03C5C15
6673,2,4740,PC04EDDB4
6674,2,4064,PC0B32B5B
6675,2,4618,PC8F4AF85
6676,2,4489,PCEFF6088
6677,2,4131,PC4C9B108
6678,2,4012,PCEF5C190
6679,4,4779,PCC8FE9C6
6680,2,4675,PCE49911B
6681,4,4875,PC40FC710
6682,4,4250,PCC695DB0
6683,4,4900,PCFE8B604
6684,2,4941,PCA6403C1
6685,2,4056,PC9FBBA67
6686,2,4843,PC400DFFE
6687,4,4296,PCA24C1E1
6688,2,4806,PC8A8EA51
6689,2,4789,PCBE8B2AB
6690,4,4139,PC924C594
6691,2,4743,PCE6EEF2E
6692,2,4857,PC59F4E22
6693,2,4966,PC4E6422C
6694,4,4788,PC00AE965
6695,2,4911,PCBEF8EE1
6696,4,4594,PC59414DA
6697,2,4168,PCBC064F8
6698,2,4514,PC374C341
6699,4,4642,PC17D596F
6700,2,4303,PC2E2E0C0
6701,2,4157,PC7305E43
6702,2,4728,PC07BF95F
6703,2,4370,PC70B7987
6704,2,4642,PC17D596F
6705,4,4241,PC7241796
6706,2,4840,PC49BFB36
6707,2,4723,PC20BD6E6
6708,2,4559,PC93AAEC9
6709,4,4596,PC6558A56
6710,2,4720,PCDD23528
6711,2,4964,PC52C0F45
6712,2,4070,PCEECA8B2
6713,2,4746,PC0514825
6714,2,4999,PCE976BA1
6715,2,4945,PC95BD14B
6716,2,4529,PC3FAA264
6717,2,4044,PC3546931
6718,2,4314,PC7E9E8F3
6719,2,4874,PC9F481D4
6720,2,4148,PCDFBBEBB
6721,2,4555,PC06A0237
6722,2,4312,PC8D40B22
6723,4,4819,PC454F09B
6724,2,4482,PCB6A16D7
6725,4,4473,PC51FDD60
6726,2,4886,PC4D892D7
6727,2,4223,PCA37D114
6728,2,4685,PC5D33C18
6729,2,4699,PC2C1B987
6730,2,4474,PCFEAE55E
6731,2,4348,PCD66314D
6732,2,4722,PC035B71E
6733,4,4318,PCAD89FE3
6734,2,4102,PC8C9B099
6735,2,4666,PCE8CBA37
6736,2,4630,PCA26D872
6737,4,4167,PC8453073
6738,4,4317,PC0DC6CAB
6739,4,4995,PCBE6ABE5
6740,2,4390,PC983A913
6741,2,4335,PC76935F9
6742,2,4413,PC6C88C27
6743,2,4143,PC5F47DCF
6744,2,4045,PCE952492
6745,2,4021,PC851E565
6746,2,4239,PCA185B1A
6747,2,4853,PC214FB8E
6748,2,4994,PC09C5F59
6749,4,4770,PC9082A17
6750,2,4550,PC21A1833
6751,4,4807,PCAFC45DA
6752,2,4515,PC6A1B37B
6753,4,4556,PC18C31F6
6754,2,4736,PC6A65941
6755,4,4808,PC2729737
6756,2,4703,PC395ADCB
6757,4,4995,PCBE6ABE5
6758,2,4593,PC3863F6A
6759,4,4178,PC8417B09
6760,4,4705,PC174C464
6761,4,4311,PC7F02ED3
6762,2,4715,PCFA0E4C0
6763,4,4179,PC5738A82
6764,4,4285,PCB524A9F
6765,2,4423,PCF9F4940
6766,2,4800,PCA4DF48A
6767,2,4968,PC251D4C1
6768,2,4121,PCEC57A8E
6769,2,4586,PC4A40D50
6770,2,4072,PC69F3F14
6771,2,4369,PCD5CBB82
6772,2,4568,PCA8A783A
6773,2,4849,PCF764517
6774,2,4590,PC912F5CB
6775,2,4170,PC8CA1B15
6776,2,4064,PC0B32B5B
6777,2,4370,PC70B7987
6778,2,4064,PC0B32B5B
6779,2,4064,PC0B32B5B
6780,2,4121,PCEC57A8E
6781,4,4323,PC1D9ADA9
6782,2,4408,PC3B3BE8F
6783,4,4714,PC9B747F8
6784,4,4112,PCEA652A8
6785,2,4249,PC6D2FAD0
6786,2,4393,PC93CE517
6787,2,4115,PCF5D4B0A
6788,4,4419,PC99BB7A3
6789,2,4981,PC6B14C5D
6790,2,4134,PC767BBB2
6791,2,4789,PCBE8B2AB
6792,2,4592,PC627AA14
6793,4,4986,PC9787B8A
6794,2,4914,PC2F353E1
6795,2,4433,PC1DEB043
6796,4,4142,PC7ACFF7C
6797,4,4319,PCAD79413
6798,2,4415,PC5E202FC
6799,4,4726,PCF6540C0
6800,2,4109,PC7057B6A
6801,2,4149,PC99F9ABD
6802,2,4467,PCF5E0389
6803,2,4017,PCC090C3A
6804,2,4830,PC12EEFE0
6805,2,4478,PCB02917E
6806,2,4119,PC9EBEDB5
6807,4,4895,PC37F171A
6808,2,4342,PCE7F2748
6809,2,4990,PCFE28E92
6810,2,4480,PC9A343F9
6811,4,4169,PC2890582
6812,4,4617,PC7758F89
6813,4,4943,PC0A5DC1F
6814,2,4342,PCE7F2748
6815,2,4621,PC9FB4E82
6816,2,4030,PCA8A9AA8
6817,2,4283,PC953B572
6818,2,4487,PCA92F2BD
6819,2,4921,PCA70760B
6820,2,4441,PC472C08E
6821,4,4028,PCE75C5C8
6822,4,4470,PCB4FF8FA
6823,2,4923,PC8A7A22A
6824,2,4872,PC5B45CE7
6825,2,4842,PC16F5A24
6826,2,4906,PC3D58C5E
6827,2,4047,PC6D105CF
6828,4,4989,PC7D7AE48
6829,2,4075,PC2125618
6830,4,4054,PC7E79FA0
6831,2,4299,PCAD3B9BC
6832,2,4153,PC88C655C
6833,2,4933,PC419F41D
6834,2,4718,PC81E83B9
6835,2,4284,PC0DB49FD
6836,2,4059,PC06E8A1C
6837,2,4637,PCE9C770E
6838,2,4015,PC524833E
6839,2,4078,PC8473A64
6840,2,4894,PCDADB8C6
6841,2,4475,PCCC0D001
6842,4,4748,PCF2ECD29
6843,4,4057,PC4B0DCD2
6844,2,4956,PCB7040B7
6845,2,4543,PC74F5EBA
6846,4,4320,PC40C93B0
6847,2,4671,PCCAAFB48
6848,2,4382,PCB7341F4
6849,2,4436,PC0CF9451
6850,4,4048,PC1FE6483
6851,2,4752,PC99A4177
6852,4,4541,PCC6A4CD8
6853,2,4085,PC6150735
6854,2,4005,PCB3DF742
6855,2,5001,PC264C595
6856,2,4630,PCA26D872
6857,2,4080,PCBE7E15B
6858,4,4832,PC34ECAB5
6859,2,4253,PC82A16E6
6860,2,4626,PC93E7766
6861,2,4270,PC8F72158
6862,2,4675,PCE49911B
6863,4,4627,PCA965149
6864,2,4306,PC5D6563A
6865,2,4123,PCDE850D8
6866,2,4303,PC2E2E0C0
6867,2,4450,PC0B2B03E
6868,4,4563,PCA214501
6869,4,4855,PC03C5C15
6870,2,4166,PCE450C55
6871,2,4913,PC685427C
6872,2,4585,PCF3AE602
6873,2,4177,PC9194382
6874,4,4562,PC4C95CA2
6875,2,4364,PCB33ACE8
6876,4,4743,PCE6EEF2E
6877,4,4332,PC3B258E9
6878,4,4038,PC77889B3
6879,2,4269,PCC7106FF
6880,4,4533,PC8DA1D3B
6881,2,4390,PC983A913
6882,2,4397,PCB070250
6883,2,4445,PC796A888
6884,2,4554,PC23BA77A
6885,2,4566,PC637A425
6886,2,4934,PC3ED26A2
6887,2,4624,PCDF73A3C
6888,4,4112,PCEA652A8
6889,2,4926,PCCBCFEDE
6890,2,4970,PCA154C84
6891,2,4670,PC2BE6D87
6892,4,4927,PC2D22627
6893,2,4839,PCA0290AD
6894,2,4985,PCCA71D2C
6895,4,4168,PCBC064F8
6896,2,4221,PC90AAFDA
6897,2,4102,PC8C9B099
6898,2,4049,PC4779D38
6899,2,4811,PCBF83C7A
6900,2,4509,PCA2E8463
6901,2,4745,PC6397888
6902,2,4012,PCEF5C190
6903,4,4198,PCB0994D1
6904,4,4931,PC3D30AD0
6905,4,4841,PCE45DE8D
6906,2,4133,PC30FC453
6907,4,4745,PC6397888
6908,2,4828,PCF712D1A
6909,2,4407,PC7FEC2CE
6910,2,4624,PCDF73A3C
6911,2,4751,PCD33B3C9
