Rowid,Payment_type,Vehicle_code
7396,PTE,VC965
7397,PTC,VC965
7398,PTE,VCD2F
7399,PTP,VC965
7400,PTE,VCD2F
7401,PTC,VC965
7402,PTP,VC965
7403,PTC,VCB43
7404,PTC,VC965
7405,PTP,VC965
7406,PTP,VCB43
7407,PTP,VCD2F
7408,PTE,VCB43
7409,PTC,VCB43
7410,PTP,VCB43
7411,PTC,VC965
7412,PTC,VCD2F
7413,PTE,VCB43
7414,PTE,VCB43
7415,PTP,VC965
7416,PTP,VC965
7417,PTE,VCB43
7418,PTE,VCB43
7419,PTC,VCB43
7420,PTE,VCD2F
7421,PTC,VC965
7422,PTC,VCB43
7423,PTP,VCB43
7424,PTC,VC965
7425,PTC,VC965
7426,PTE,VC965
7427,PTC,VC965
7428,PTE,VC965
7429,PTP,VC965
7430,PTC,VC965
7431,PTC,VC965
7432,PTP,VC965
7433,PTP,VC965
7434,PTE,VC965
7435,PTP,VC965
7436,PTE,VC965
7437,PTE,VC965
7438,PTP,VC965
7439,PTP,VCD2F
7440,PTP,VC965
7441,PTC,VC965
7442,PTP,VCD2F
7443,PTE,VC965
7444,PTE,VC965
7445,PTE,VC965
7446,PTE,VCD2F
7447,PTC,VCB43
7448,PTP,VC965
7449,PTE,VC965
7450,PTP,VCB43
7451,PTP,VC965
7452,PTE,VCB43
7453,PTP,VC965
7454,PTP,VC965
7455,PTP,VC965
7456,PTE,VC965
7457,PTE,VCD2F
7458,PTP,VC965
7459,PTP,VC965
7460,PTC,VC965
7461,PTC,VCB43
7462,PTP,VCB43
7463,PTP,VC965
7464,PTC,VCB43
7465,PTP,VC965
7466,PTP,VC965
7467,PTE,VC965
7468,PTP,VCB43
7469,PTP,VC965
7470,PTP,VCB43
7471,PTE,VCB43
7472,PTE,VC965
7473,PTE,VC965
7474,PTE,VCB43
7475,PTP,VCB43
7476,PTC,VC965
7477,PTC,VC965
7478,PTC,VCB43
7479,PTP,VCB43
7480,PTE,VC965
7481,PTC,VC965
7482,PTP,VCB43
7483,PTC,VC965
7484,PTP,VCB43
7485,PTE,VCD2F
7486,PTE,VCB43
7487,PTC,VCB43
7488,PTP,VCD2F
7489,PTP,VC965
7490,PTC,VC965
7491,PTP,VC965
7492,PTE,VC965
7493,PTP,VC965
7494,PTP,VC965
7495,PTP,VC965
7496,PTE,VC965
7497,PTE,VC965
7498,PTC,VC965
7499,PTE,VCD2F
7500,PTE,VCB43
7501,PTC,VCB43
7502,PTE,VCB43
7503,PTC,VC965
7504,PTE,VCB43
7505,PTE,VC965
7506,PTP,VC965
7507,PTC,VCB43
7508,PTC,VCB43
7509,PTE,VC965
7510,PTC,VC965
7511,PTE,VC965
7512,PTP,VC965
7513,PTP,VC965
7514,PTP,VC965
7515,PTP,VC965
7516,PTE,VCB43
7517,PTC,VC965
7518,PTC,VC965
7519,PTP,VC965
7520,PTE,VC965
7521,PTE,VCD2F
7522,PTP,VCD2F
7523,PTE,VC965
7524,PTE,VC965
7525,PTP,VCB43
7526,PTE,VCB43
7527,PTE,VCD2F
7528,PTP,VCB43
7529,PTE,VCB43
7530,PTE,VCB43
7531,PTE,VCD2F
7532,PTE,VC965
7533,PTC,VC965
7534,PTP,VC965
7535,PTE,VC965
7536,PTC,VC965
7537,PTC,VC965
7538,PTE,VC965
7539,PTP,VC965
7540,PTP,VC965
7541,PTP,VC965
7542,PTE,VCD2F
7543,PTP,VC965
7544,PTE,VC965
7545,PTE,VCB43
7546,PTC,VCB43
7547,PTE,VC965
7548,PTP,VC965
7549,PTC,VC965
7550,PTE,VC965
7551,PTE,VCB43
7552,PTC,VC965
7553,PTP,VC965
7554,PTE,VC965
7555,PTP,VCD2F
7556,PTE,VCB43
7557,PTP,VC965
7558,PTC,VC965
7559,PTP,VCD2F
7560,PTP,VCD2F
7561,PTC,VC965
7562,PTP,VC965
7563,PTP,VC965
7564,PTC,VCD2F
7565,PTE,VC965
7566,PTE,VC965
7567,PTC,VC965
7568,PTP,VC965
7569,PTE,VCD2F
7570,PTC,VC965
7571,PTE,VC965
7572,PTE,VCD2F
7573,PTE,VCD2F
7574,PTC,VCD2F
7575,PTE,VC965
7576,PTC,VCB43
7577,PTC,VCB43
7578,PTE,VCD2F
7579,PTP,VCB43
7580,PTP,VCD2F
7581,PTE,VC965
7582,PTC,VCB43
7583,PTC,VCD2F
7584,PTC,VC965
7585,PTE,VCB43
7586,PTP,VCB43
7587,PTP,VCB43
7588,PTE,VC965
7589,PTP,VCD2F
7590,PTC,VCB43
7591,PTP,VC965
7592,PTP,VC965
7593,PTC,VC965
7594,PTP,VCB43
7595,PTE,VCB43
7596,PTP,VC965
7597,PTE,VCB43
7598,PTC,VC965
7599,PTE,VC965
7600,PTE,VCB43
7601,PTC,VC965
7602,PTE,VC965
7603,PTP,VCB43
7604,PTC,VC965
7605,PTP,VCD2F
7606,PTP,VC965
7607,PTP,VCB43
7608,PTP,VC965
7609,PTC,VC965
7610,PTP,VCD2F
7611,PTP,VC965
7612,PTE,VC965
7613,PTP,VC965
7614,PTE,VC965
7615,PTP,VCB43
7616,PTE,VC965
7617,PTE,VCD2F
7618,PTP,VC965
7619,PTP,VC965
7620,PTC,VCD2F
7621,PTP,VC965
7622,PTP,VCB43
7623,PTP,VCD2F
7624,PTP,VC965
7625,PTP,VC965
7626,PTP,VCB43
7627,PTP,VC965
7628,PTC,VCD2F
7629,PTE,VC965
7630,PTP,VC965
7631,PTC,VC965
7632,PTE,VC965
7633,PTC,VC965
7634,PTC,VC965
7635,PTP,VC965
7636,PTE,VCB43
7637,PTC,VCB43
7638,PTP,VCD2F
7639,PTC,VC965
7640,PTE,VCD2F
7641,PTE,VC965
7642,PTC,VCB43
7643,PTP,VC965
7644,PTE,VC965
7645,PTE,VC965
7646,PTE,VC965
7647,PTC,VC965
7648,PTE,VC965
7649,PTP,VC965
7650,PTE,VCD2F
7651,PTP,VC965
7652,PTC,VCB43
7653,PTP,VC965
7654,PTC,VCD2F
7655,PTP,VC965
7656,PTC,VC965
7657,PTE,VC965
7658,PTP,VC965
7659,PTP,VC965
7660,PTP,VC965
7661,PTP,VC965
7662,PTC,VC965
7663,PTP,VC965
7664,PTP,VC965
7665,PTC,VC965
7666,PTC,VC965
7667,PTE,VC965
7668,PTC,VC965
7669,PTC,VCB43
7670,PTE,VC965
7671,PTC,VC965
7672,PTC,VCD2F
7673,PTP,VCB43
7674,PTP,VC965
7675,PTC,VC965
7676,PTC,VC965
7677,PTE,VC965
7678,PTP,VC965
7679,PTP,VCB43
7680,PTE,VCB43
7681,PTP,VC965
7682,PTP,VCB43
7683,PTC,VCD2F
7684,PTP,VC965
7685,PTE,VCB43
7686,PTC,VC965
7687,PTC,VCB43
7688,PTP,VC965
7689,PTE,VC965
7690,PTP,VC965
7691,PTP,VC965
7692,PTC,VCD2F
7693,PTP,VCB43
7694,PTE,VC965
7695,PTE,VC965
7696,PTP,VCB43
7697,PTE,VC965
7698,PTP,VCD2F
7699,PTP,VC965
7700,PTC,VC965
7701,PTP,VCD2F
7702,PTC,VC965
7703,PTP,VC965
7704,PTE,VC965
7705,PTC,VCB43
7706,PTE,VCB43
7707,PTP,VC965
7708,PTE,VCB43
7709,PTP,VCB43
7710,PTE,VCB43
7711,PTE,VC965
7712,PTE,VC965
7713,PTE,VC965
7714,PTP,VC965
7715,PTE,VCB43
7716,PTP,VCD2F
7717,PTE,VCD2F
7718,PTE,VC965
7719,PTP,VCD2F
7720,PTE,VCD2F
7721,PTE,VC965
7722,PTE,VC965
7723,PTE,VCD2F
7724,PTP,VCD2F
7725,PTE,VCB43
7726,PTC,VC965
7727,PTP,VCB43
7728,PTE,VCB43
7729,PTP,VC965
7730,PTE,VC965
7731,PTP,VC965
7732,PTC,VC965
7733,PTC,VC965
7734,PTP,VC965
7735,PTE,VC965
7736,PTC,VCB43
7737,PTC,VCB43
7738,PTE,VC965
7739,PTC,VCB43
7740,PTE,VC965
7741,PTE,VC965
7742,PTE,VC965
7743,PTP,VCD2F
7744,PTE,VC965
7745,PTC,VC965
7746,PTP,VC965
7747,PTP,VC965
7748,PTC,VCB43
7749,PTE,VCB43
7750,PTC,VC965
7751,PTP,VC965
7752,PTC,VCB43
7753,PTE,VC965
7754,PTP,VCB43
7755,PTP,VC965
7756,PTC,VC965
7757,PTC,VCB43
7758,PTC,VC965
7759,PTP,VC965
7760,PTE,VCB43
7761,PTP,VCB43
7762,PTC,VC965
7763,PTP,VC965
7764,PTE,VCB43
7765,PTC,VC965
7766,PTC,VC965
7767,PTC,VC965
7768,PTP,VCB43
7769,PTC,VC965
7770,PTC,VCD2F
7771,PTP,VC965
7772,PTE,VC965
7773,PTP,VC965
7774,PTP,VCD2F
7775,PTE,VC965
7776,PTC,VCB43
7777,PTC,VCB43
7778,PTE,VC965
7779,PTP,VCB43
7780,PTC,VC965
7781,PTP,VC965
7782,PTE,VC965
7783,PTP,VC965
7784,PTP,VC965
7785,PTE,VC965
7786,PTE,VC965
7787,PTP,VC965
7788,PTE,VCB43
7789,PTC,VCB43
7790,PTP,VCB43
7791,PTP,VCB43
7792,PTE,VCD2F
7793,PTC,VCB43
7794,PTC,VC965
7795,PTC,VCB43
7796,PTE,VC965
7797,PTE,VCB43
7798,PTE,VC965
7799,PTC,VC965
7800,PTP,VCB43
7801,PTE,VCB43
7802,PTP,VC965
7803,PTC,VCB43
7804,PTC,VC965
7805,PTE,VCB43
7806,PTE,VCD2F
7807,PTP,VCD2F
7808,PTC,VC965
7809,PTE,VC965
7810,PTE,VC965
7811,PTC,VC965
7812,PTC,VC965
7813,PTC,VCB43
7814,PTP,VCB43
7815,PTP,VCB43
7816,PTE,VCB43
7817,PTP,VCD2F
7818,PTE,VCB43
7819,PTP,VC965
7820,PTC,VC965
7821,PTE,VC965
7822,PTP,VCB43
7823,PTP,VCB43
7824,PTC,VC965
7825,PTE,VC965
7826,PTE,VC965
7827,PTE,VCB43
7828,PTE,VC965
7829,PTE,VCB43
7830,PTP,VC965
7831,PTC,VCD2F
7832,PTP,VCB43
7833,PTP,VC965
7834,PTP,VC965
7835,PTC,VC965
7836,PTE,VC965
7837,PTE,VC965
7838,PTC,VC965
7839,PTC,VCD2F
7840,PTC,VCD2F
7841,PTP,VC965
7842,PTC,VC965
7843,PTE,VC965
7844,PTC,VC965
7845,PTC,VCD2F
7846,PTC,VC965
7847,PTP,VCB43
7848,PTE,VC965
7849,PTE,VC965
7850,PTP,VC965
7851,PTC,VCB43
7852,PTC,VCD2F
7853,PTC,VCB43
7854,PTC,VC965
7855,PTP,VCB43
7856,PTC,VC965
7857,PTC,VCB43
7858,PTP,VC965
7859,PTC,VC965
7860,PTE,VCB43
7861,PTE,VCB43
7862,PTC,VC965
7863,PTE,VC965
7864,PTP,VCD2F
7865,PTC,VC965
7866,PTP,VCB43
7867,PTE,VCB43
7868,PTE,VC965
7869,PTP,VC965
7870,PTC,VC965
7871,PTE,VCB43
7872,PTC,VC965
7873,PTC,VC965
7874,PTC,VC965
7875,PTE,VCD2F
7876,PTC,VC965
7877,PTP,VC965
7878,PTC,VC965
7879,PTE,VCB43
7880,PTP,VC965
7881,PTC,VC965
7882,PTP,VCB43
7883,PTE,VC965
7884,PTC,VCD2F
7885,PTC,VCB43
7886,PTP,VC965
7887,PTP,VCD2F
7888,PTC,VCB43
7889,PTC,VC965
7890,PTC,VC965
7891,PTE,VC965
7892,PTC,VCD2F
7893,PTC,VCD2F
7894,PTC,VCB43
7895,PTC,VC965
7896,PTE,VCB43
7897,PTC,VCB43
7898,PTC,VC965
7899,PTP,VCD2F
7900,PTC,VC965
7901,PTE,VC965
7902,PTC,VC965
7903,PTP,VC965
7904,PTP,VCB43
7905,PTE,VC965
7906,PTC,VCD2F
7907,PTE,VC965
7908,PTC,VCD2F
7909,PTP,VCB43
7910,PTP,VC965
7911,PTP,VC965
7912,PTE,VCD2F
7913,PTP,VC965
7914,PTC,VCB43
7915,PTP,VC965
7916,PTP,VCD2F
7917,PTP,VC965
7918,PTP,VC965
7919,PTE,VC965
7920,PTC,VCB43
7921,PTP,VC965
7922,PTP,VC965
7923,PTE,VCB43
7924,PTP,VC965
7925,PTE,VC965
7926,PTP,VC965
7927,PTE,VCD2F
7928,PTC,VCB43
7929,PTE,VC965
7930,PTE,VC965
7931,PTE,VC965
7932,PTC,VC965
7933,PTC,VC965
7934,PTE,VC965
7935,PTE,VC965
7936,PTC,VC965
7937,PTP,VCB43
7938,PTC,VC965
7939,PTE,VC965
7940,PTP,VCB43
7941,PTP,VCB43
7942,PTP,VCD2F
7943,PTE,VC965
7944,PTP,VCB43
7945,PTP,VCB43
7946,PTC,VCB43
7947,PTP,VC965
7948,PTC,VC965
7949,PTP,VC965
7950,PTC,VC965
7951,PTP,VCD2F
7952,PTC,VCD2F
7953,PTP,VC965
7954,PTE,VC965
7955,PTC,VCD2F
7956,PTC,VCB43
7957,PTE,VC965
7958,PTE,VC965
7959,PTC,VC965
7960,PTP,VC965
7961,PTE,VCD2F
7962,PTE,VCB43
7963,PTC,VC965
7964,PTC,VCB43
7965,PTC,VC965
7966,PTP,VCB43
7967,PTP,VC965
7968,PTE,VC965
7969,PTC,VCB43
7970,PTE,VC965
7971,PTE,VC965
7972,PTP,VCB43
7973,PTE,VC965
7974,PTE,VC965
7975,PTC,VC965
7976,PTE,VC965
7977,PTP,VC965
7978,PTP,VC965
7979,PTC,VC965
7980,PTE,VC965
7981,PTC,VCB43
7982,PTE,VC965
7983,PTE,VC965
7984,PTC,VCD2F
7985,PTC,VC965
7986,PTP,VC965
7987,PTE,VC965
7988,PTE,VCD2F
7989,PTP,VCB43
7990,PTP,VC965
7991,PTP,VC965
7992,PTC,VC965
7993,PTE,VC965
7994,PTE,VC965
7995,PTC,VC965
7996,PTE,VC965
7997,PTE,VC965
7998,PTP,VCB43
7999,PTP,VC965
8000,PTC,VC965
8001,PTC,VC965
8002,PTC,VC965
8003,PTC,VC965
8004,PTC,VC965
8005,PTC,VC965
8006,PTP,VCD2F
8007,PTC,VCB43
8008,PTC,VC965
8009,PTE,VCB43
8010,PTE,VCD2F
8011,PTP,VC965
8012,PTC,VCB43
8013,PTC,VC965
8014,PTC,VC965
8015,PTE,VC965
8016,PTP,VC965
8017,PTP,VCD2F
8018,PTC,VCD2F
8019,PTE,VCB43
8020,PTC,VC965
8021,PTE,VCB43
8022,PTC,VC965
8023,PTE,VC965
8024,PTC,VC965
8025,PTE,VC965
8026,PTP,VC965
8027,PTP,VC965
8028,PTP,VC965
8029,PTE,VC965
8030,PTE,VCB43
8031,PTC,VC965
8032,PTP,VC965
8033,PTE,VCD2F
8034,PTE,VCB43
8035,PTC,VC965
8036,PTP,VC965
8037,PTP,VC965
8038,PTP,VCB43
8039,PTP,VC965
8040,PTC,VC965
8041,PTE,VCD2F
8042,PTE,VC965
8043,PTC,VCD2F
8044,PTP,VCB43
8045,PTC,VC965
8046,PTC,VC965
8047,PTP,VC965
8048,PTE,VC965
8049,PTE,VCB43
8050,PTP,VCB43
8051,PTC,VC965
8052,PTE,VC965
8053,PTE,VC965
8054,PTE,VC965
8055,PTP,VC965
8056,PTC,VCD2F
8057,PTP,VCB43
8058,PTP,VCB43
8059,PTC,VC965
8060,PTE,VCB43
8061,PTE,VC965
8062,PTC,VC965
8063,PTE,VC965
8064,PTE,VC965
8065,PTP,VCB43
8066,PTP,VC965
8067,PTE,VC965
8068,PTE,VC965
8069,PTC,VCB43
8070,PTP,VC965
8071,PTC,VC965
8072,PTP,VCB43
8073,PTC,VCB43
8074,PTC,VCB43
8075,PTC,VCB43
8076,PTE,VC965
8077,PTE,VCB43
8078,PTP,VC965
8079,PTC,VC965
8080,PTC,VCB43
8081,PTC,VC965
8082,PTP,VCD2F
8083,PTE,VC965
8084,PTC,VCD2F
8085,PTE,VC965
8086,PTE,VCB43
8087,PTE,VC965
8088,PTP,VC965
8089,PTC,VC965
8090,PTC,VCB43
8091,PTE,VC965
8092,PTC,VC965
8093,PTP,VC965
8094,PTC,VCD2F
8095,PTP,VCD2F
8096,PTC,VC965
8097,PTE,VC965
8098,PTE,VC965
8099,PTP,VC965
8100,PTP,VC965
8101,PTE,VC965
8102,PTE,VC965
8103,PTC,VC965
8104,PTP,VC965
8105,PTE,VCB43
8106,PTP,VC965
8107,PTE,VC965
8108,PTP,VCB43
8109,PTE,VCB43
8110,PTE,VCB43
8111,PTE,VC965
8112,PTC,VCB43
8113,PTP,VC965
8114,PTC,VCB43
8115,PTC,VC965
8116,PTE,VC965
8117,PTE,VC965
8118,PTE,VC965
8119,PTC,VC965
8120,PTP,VC965
8121,PTP,VCB43
8122,PTC,VCD2F
8123,PTP,VCB43
8124,PTE,VC965
8125,PTP,VC965
8126,PTC,VCB43
8127,PTE,VC965
8128,PTP,VC965
8129,PTE,VC965
8130,PTC,VC965
8131,PTP,VC965
8132,PTP,VC965
8133,PTP,VCD2F
8134,PTE,VC965
8135,PTC,VC965
8136,PTE,VC965
8137,PTC,VC965
8138,PTE,VCD2F
8139,PTP,VC965
8140,PTE,VC965
8141,PTP,VC965
8142,PTP,VC965
8143,PTE,VCB43
8144,PTC,VC965
8145,PTP,VCB43
8146,PTE,VC965
8147,PTE,VCD2F
8148,PTC,VCD2F
8149,PTP,VC965
8150,PTE,VC965
8151,PTP,VCB43
8152,PTE,VCD2F
8153,PTE,VC965
8154,PTC,VC965
8155,PTP,VC965
8156,PTP,VC965
8157,PTE,VC965
8158,PTC,VC965
8159,PTP,VC965
8160,PTP,VCD2F
8161,PTP,VC965
8162,PTP,VC965
8163,PTP,VCD2F
8164,PTE,VC965
8165,PTE,VC965
8166,PTP,VC965
8167,PTC,VC965
8168,PTE,VC965
8169,PTE,VCB43
8170,PTC,VC965
8171,PTE,VC965
8172,PTC,VCD2F
8173,PTE,VC965
8174,PTC,VC965
8175,PTE,VC965
8176,PTE,VCB43
8177,PTE,VC965
8178,PTC,VCB43
8179,PTP,VC965
8180,PTC,VCD2F
8181,PTE,VC965
8182,PTC,VC965
8183,PTP,VC965
8184,PTE,VCD2F
8185,PTC,VC965
8186,PTC,VCB43
8187,PTP,VC965
8188,PTC,VCD2F
8189,PTE,VCB43
8190,PTC,VC965
8191,PTC,VC965
8192,PTE,VC965
8193,PTC,VC965
8194,PTE,VCB43
8195,PTC,VCB43
8196,PTC,VC965
8197,PTP,VC965
8198,PTE,VC965
8199,PTP,VC965
8200,PTP,VC965
8201,PTP,VCD2F
8202,PTE,VC965
8203,PTE,VC965
8204,PTP,VCB43
8205,PTC,VC965
8206,PTP,VCD2F
8207,PTC,VCD2F
8208,PTP,VC965
8209,PTC,VCD2F
8210,PTE,VC965
8211,PTP,VCD2F
8212,PTC,VC965
8213,PTP,VC965
8214,PTC,VC965
8215,PTE,VC965
8216,PTE,VC965
8217,PTE,VCD2F
8218,PTE,VCB43
8219,PTP,VCB43
8220,PTE,VCD2F
8221,PTC,VC965
8222,PTC,VCB43
8223,PTE,VCB43
8224,PTC,VC965
8225,PTC,VCD2F
8226,PTE,VC965
8227,PTE,VCB43
8228,PTC,VCD2F
8229,PTE,VCB43
8230,PTE,VCB43
8231,PTC,VC965
8232,PTP,VCD2F
8233,PTP,VC965
8234,PTE,VC965
8235,PTC,VC965
8236,PTP,VC965
8237,PTP,VC965
8238,PTP,VCB43
8239,PTC,VC965
8240,PTE,VC965
8241,PTE,VCB43
8242,PTP,VC965
8243,PTP,VCB43
8244,PTC,VC965
8245,PTC,VC965
8246,PTC,VC965
8247,PTE,VC965
8248,PTC,VCB43
8249,PTP,VC965
8250,PTE,VC965
8251,PTC,VC965
8252,PTC,VC965
8253,PTC,VC965
8254,PTP,VCD2F
8255,PTC,VCB43
8256,PTP,VCD2F
8257,PTE,VC965
8258,PTE,VCB43
8259,PTE,VC965
8260,PTE,VCB43
8261,PTE,VC965
8262,PTE,VCB43
8263,PTC,VCB43
8264,PTC,VC965
8265,PTC,VC965
8266,PTE,VC965
8267,PTC,VC965
8268,PTE,VC965
8269,PTE,VCB43
8270,PTE,VC965
8271,PTP,VC965
8272,PTC,VCD2F
8273,PTC,VC965
8274,PTC,VC965
8275,PTC,VC965
8276,PTP,VCB43
8277,PTC,VCD2F
8278,PTP,VCB43
8279,PTE,VC965
8280,PTC,VCB43
8281,PTE,VC965
8282,PTP,VC965
8283,PTC,VC965
8284,PTE,VC965
8285,PTC,VCB43
8286,PTE,VC965
8287,PTE,VC965
8288,PTC,VC965
8289,PTC,VC965
8290,PTP,VC965
8291,PTC,VC965
8292,PTP,VC965
8293,PTE,VC965
8294,PTC,VC965
8295,PTC,VC965
8296,PTC,VC965
8297,PTC,VC965
8298,PTC,VCB43
8299,PTE,VC965
8300,PTC,VC965
8301,PTP,VC965
8302,PTE,VCD2F
8303,PTP,VC965
8304,PTP,VC965
8305,PTC,VC965
8306,PTP,VC965
8307,PTE,VC965
8308,PTP,VC965
8309,PTE,VCB43
8310,PTP,VC965
8311,PTE,VC965
8312,PTE,VCD2F
8313,PTP,VCB43
8314,PTC,VC965
8315,PTE,VC965
8316,PTP,VC965
8317,PTP,VC965
8318,PTC,VC965
8319,PTE,VC965
8320,PTP,VCD2F
8321,PTE,VC965
8322,PTP,VC965
8323,PTP,VC965
8324,PTC,VCD2F
8325,PTP,VCB43
8326,PTP,VC965
8327,PTC,VC965
8328,PTC,VCD2F
8329,PTP,VC965
8330,PTE,VC965
8331,PTP,VC965
8332,PTC,VCB43
8333,PTC,VCB43
8334,PTE,VCD2F
8335,PTE,VC965
8336,PTC,VC965
8337,PTC,VCB43
8338,PTE,VC965
8339,PTE,VCB43
8340,PTC,VCB43
8341,PTP,VC965
8342,PTC,VC965
8343,PTC,VCB43
8344,PTP,VC965
8345,PTE,VC965
8346,PTE,VCD2F
8347,PTE,VC965
8348,PTP,VCB43
8349,PTP,VC965
8350,PTP,VC965
8351,PTE,VC965
8352,PTP,VC965
8353,PTC,VCB43
8354,PTE,VC965
8355,PTE,VC965
8356,PTC,VC965
8357,PTC,VC965
8358,PTC,VCB43
8359,PTP,VC965
8360,PTE,VC965
8361,PTC,VC965
8362,PTP,VC965
8363,PTP,VC965
8364,PTP,VC965
8365,PTE,VCB43
8366,PTC,VC965
8367,PTP,VCD2F
8368,PTE,VCB43
8369,PTE,VC965
8370,PTE,VC965
8371,PTE,VC965
8372,PTP,VC965
8373,PTC,VC965
8374,PTC,VC965
8375,PTE,VCD2F
8376,PTC,VCB43
8377,PTE,VC965
8378,PTE,VC965
8379,PTC,VC965
8380,PTE,VC965
8381,PTP,VC965
8382,PTC,VCB43
8383,PTP,VC965
8384,PTP,VC965
8385,PTP,VCB43
8386,PTP,VC965
8387,PTE,VC965
8388,PTP,VCD2F
8389,PTP,VC965
8390,PTP,VC965
8391,PTE,VC965
8392,PTE,VCD2F
8393,PTE,VCB43
8394,PTC,VCB43
8395,PTP,VCB43
8396,PTP,VC965
8397,PTC,VC965
8398,PTC,VCB43
8399,PTE,VC965
8400,PTP,VC965
8401,PTP,VC965
8402,PTP,VC965
8403,PTE,VC965
8404,PTE,VC965
8405,PTE,VCB43
8406,PTE,VC965
8407,PTP,VC965
8408,PTE,VC965
8409,PTE,VC965
8410,PTC,VC965
8411,PTE,VCB43
8412,PTP,VCB43
8413,PTE,VCD2F
8414,PTC,VCB43
8415,PTC,VCB43
8416,PTE,VC965
8417,PTP,VC965
8418,PTC,VC965
8419,PTE,VC965
8420,PTC,VCB43
8421,PTP,VC965
8422,PTE,VC965
8423,PTP,VC965
8424,PTP,VCB43
8425,PTC,VCB43
8426,PTE,VCD2F
8427,PTC,VC965
8428,PTC,VCB43
8429,PTP,VC965
8430,PTC,VCD2F
8431,PTC,VC965
8432,PTP,VCB43
8433,PTE,VCB43
8434,PTP,VC965
8435,PTC,VCB43
8436,PTE,VC965
8437,PTE,VC965
8438,PTP,VCB43
8439,PTE,VCD2F
8440,PTP,VC965
8441,PTP,VC965
8442,PTE,VC965
8443,PTP,VC965
8444,PTE,VCB43
8445,PTC,VC965
8446,PTP,VC965
8447,PTC,VC965
8448,PTP,VC965
8449,PTP,VC965
8450,PTE,VC965
8451,PTP,VC965
8452,PTC,VC965
8453,PTP,VC965
8454,PTE,VC965
8455,PTE,VC965
8456,PTP,VCB43
8457,PTE,VC965
8458,PTC,VCB43
8459,PTC,VC965
8460,PTE,VC965
8461,PTE,VCB43
8462,PTE,VC965
8463,PTE,VCB43
8464,PTC,VCB43
8465,PTP,VC965
8466,PTC,VCB43
8467,PTE,VC965
8468,PTC,VC965
8469,PTP,VCD2F
8470,PTE,VCD2F
8471,PTP,VC965
8472,PTP,VC965
8473,PTE,VC965
8474,PTE,VC965
8475,PTP,VC965
8476,PTC,VC965
8477,PTP,VCB43
8478,PTE,VC965
8479,PTE,VCD2F
8480,PTE,VC965
8481,PTC,VCD2F
8482,PTC,VCB43
8483,PTC,VC965
8484,PTC,VC965
8485,PTC,VC965
8486,PTC,VCB43
8487,PTC,VCD2F
8488,PTE,VC965
8489,PTP,VCB43
8490,PTP,VC965
8491,PTP,VCD2F
8492,PTP,VC965
8493,PTP,VC965
8494,PTC,VC965
8495,PTE,VC965
8496,PTC,VC965
8497,PTE,VCB43
8498,PTC,VC965
8499,PTP,VCD2F
8500,PTP,VC965
8501,PTE,VC965
8502,PTE,VCB43
8503,PTC,VC965
8504,PTC,VC965
8505,PTE,VC965
8506,PTP,VCB43
8507,PTP,VC965
8508,PTP,VCB43
8509,PTE,VCD2F
8510,PTP,VCB43
8511,PTP,VC965
8512,PTP,VCB43
8513,PTE,VC965
8514,PTE,VCD2F
8515,PTP,VC965
8516,PTC,VC965
8517,PTC,VC965
8518,PTE,VC965
8519,PTP,VC965
8520,PTE,VCB43
8521,PTC,VC965
8522,PTP,VC965
8523,PTP,VC965
8524,PTE,VCD2F
8525,PTC,VCB43
8526,PTE,VC965
8527,PTE,VCD2F
8528,PTC,VC965
8529,PTE,VCB43
8530,PTP,VCB43
8531,PTP,VC965
8532,PTE,VCB43
8533,PTP,VCB43
8534,PTC,VCB43
8535,PTP,VC965
8536,PTP,VCD2F
8537,PTP,VCB43
8538,PTC,VC965
8539,PTC,VC965
8540,PTC,VCB43
8541,PTP,VC965
8542,PTP,VC965
8543,PTP,VCB43
8544,PTP,VCB43
8545,PTE,VCB43
8546,PTE,VCB43
8547,PTP,VC965
8548,PTE,VC965
8549,PTC,VC965
8550,PTE,VC965
8551,PTC,VCD2F
8552,PTC,VC965
8553,PTC,VC965
8554,PTC,VC965
8555,PTP,VC965
8556,PTP,VC965
8557,PTP,VCB43
8558,PTP,VC965
8559,PTC,VC965
8560,PTE,VC965
8561,PTP,VC965
8562,PTP,VCB43
8563,PTC,VC965
8564,PTC,VC965
8565,PTC,VCD2F
8566,PTC,VCB43
8567,PTP,VC965
8568,PTE,VC965
8569,PTP,VC965
8570,PTE,VC965
8571,PTC,VC965
8572,PTE,VCB43
8573,PTE,VC965
8574,PTP,VC965
8575,PTC,VC965
8576,PTC,VCD2F
8577,PTE,VC965
8578,PTC,VC965
8579,PTC,VC965
8580,PTP,VC965
8581,PTE,VCB43
8582,PTE,VC965
8583,PTC,VC965
8584,PTE,VCB43
8585,PTE,VCB43
8586,PTE,VCD2F
8587,PTC,VCD2F
8588,PTC,VC965
8589,PTP,VC965
8590,PTP,VCB43
8591,PTP,VCB43
8592,PTC,VC965
8593,PTP,VC965
8594,PTC,VC965
8595,PTC,VC965
8596,PTC,VCB43
8597,PTP,VCB43
8598,PTE,VC965
8599,PTC,VC965
8600,PTP,VCB43
8601,PTC,VC965
8602,PTC,VCD2F
8603,PTC,VC965
8604,PTC,VC965
8605,PTC,VC965
8606,PTP,VCB43
8607,PTC,VCD2F
8608,PTC,VCB43
8609,PTP,VCB43
8610,PTE,VC965
